2	3	8	10	12	15	
2	3	8	10	12	21	
2	3	8	10	12	22	
2	3	8	10	12	23	
2	3	8	10	12	25	
2	3	8	10	15	21	
2	3	8	10	15	22	
2	3	8	10	15	23	
2	3	8	10	15	25	
2	3	8	10	21	22	
2	3	8	10	21	23	
2	3	8	10	21	25	
2	3	8	10	22	23	
2	3	8	10	22	25	
2	3	8	10	23	25	
2	3	8	12	15	21	
2	3	8	12	15	22	
2	3	8	12	15	23	
2	3	8	12	15	25	
2	3	8	12	21	22	
2	3	8	12	21	23	
2	3	8	12	21	25	
2	3	8	12	22	23	
2	3	8	12	22	25	
2	3	8	12	23	25	
2	3	8	15	21	22	
2	3	8	15	21	23	
2	3	8	15	21	25	
2	3	8	15	22	23	
2	3	8	15	22	25	
2	3	8	15	23	25	
2	3	8	21	22	23	
2	3	8	21	22	25	
2	3	8	21	23	25	
2	3	8	22	23	25	
2	3	10	12	15	21	
2	3	10	12	15	22	
2	3	10	12	15	23	
2	3	10	12	15	25	
2	3	10	12	21	22	
2	3	10	12	21	23	
2	3	10	12	21	25	
2	3	10	12	22	23	
2	3	10	12	22	25	
2	3	10	12	23	25	
2	3	10	15	21	22	
2	3	10	15	21	23	
2	3	10	15	21	25	
2	3	10	15	22	23	
2	3	10	15	22	25	
2	3	10	15	23	25	
2	3	10	21	22	23	
2	3	10	21	22	25	
2	3	10	21	23	25	
2	3	10	22	23	25	
2	3	12	15	21	22	
2	3	12	15	21	23	
2	3	12	15	21	25	
2	3	12	15	22	23	
2	3	12	15	22	25	
2	3	12	15	23	25	
2	3	12	21	22	23	
2	3	12	21	22	25	
2	3	12	21	23	25	
2	3	12	22	23	25	
2	3	15	21	22	23	
2	3	15	21	22	25	
2	3	15	21	23	25	
2	3	15	22	23	25	
2	3	21	22	23	25	
2	8	10	12	15	21	
2	8	10	12	15	22	
2	8	10	12	15	23	
2	8	10	12	15	25	
2	8	10	12	21	22	
2	8	10	12	21	23	
2	8	10	12	21	25	
2	8	10	12	22	23	
2	8	10	12	22	25	
2	8	10	12	23	25	
2	8	10	15	21	22	
2	8	10	15	21	23	
2	8	10	15	21	25	
2	8	10	15	22	23	
2	8	10	15	22	25	
2	8	10	15	23	25	
2	8	10	21	22	23	
2	8	10	21	22	25	
2	8	10	21	23	25	
2	8	10	22	23	25	
2	8	12	15	21	22	
2	8	12	15	21	23	
2	8	12	15	21	25	
2	8	12	15	22	23	
2	8	12	15	22	25	
2	8	12	15	23	25	
2	8	12	21	22	23	
2	8	12	21	22	25	
2	8	12	21	23	25	
2	8	12	22	23	25	
2	8	15	21	22	23	
2	8	15	21	22	25	
2	8	15	21	23	25	
2	8	15	22	23	25	
2	8	21	22	23	25	
2	10	12	15	21	22	
2	10	12	15	21	23	
2	10	12	15	21	25	
2	10	12	15	22	23	
2	10	12	15	22	25	
2	10	12	15	23	25	
2	10	12	21	22	23	
2	10	12	21	22	25	
2	10	12	21	23	25	
2	10	12	22	23	25	
2	10	15	21	22	23	
2	10	15	21	22	25	
2	10	15	21	23	25	
2	10	15	22	23	25	
2	10	21	22	23	25	
2	12	15	21	22	23	
2	12	15	21	22	25	
2	12	15	21	23	25	
2	12	15	22	23	25	
2	12	21	22	23	25	
2	15	21	22	23	25	
3	8	10	12	15	21	
3	8	10	12	15	22	
3	8	10	12	15	23	
3	8	10	12	15	25	
3	8	10	12	21	22	
3	8	10	12	21	23	
3	8	10	12	21	25	
3	8	10	12	22	23	
3	8	10	12	22	25	
3	8	10	12	23	25	
3	8	10	15	21	22	
3	8	10	15	21	23	
3	8	10	15	21	25	
3	8	10	15	22	23	
3	8	10	15	22	25	
3	8	10	15	23	25	
3	8	10	21	22	23	
3	8	10	21	22	25	
3	8	10	21	23	25	
3	8	10	22	23	25	
3	8	12	15	21	22	
3	8	12	15	21	23	
3	8	12	15	21	25	
3	8	12	15	22	23	
3	8	12	15	22	25	
3	8	12	15	23	25	
3	8	12	21	22	23	
3	8	12	21	22	25	
3	8	12	21	23	25	
3	8	12	22	23	25	
3	8	15	21	22	23	
3	8	15	21	22	25	
3	8	15	21	23	25	
3	8	15	22	23	25	
3	8	21	22	23	25	
3	10	12	15	21	22	
3	10	12	15	21	23	
3	10	12	15	21	25	
3	10	12	15	22	23	
3	10	12	15	22	25	
3	10	12	15	23	25	
3	10	12	21	22	23	
3	10	12	21	22	25	
3	10	12	21	23	25	
3	10	12	22	23	25	
3	10	15	21	22	23	
3	10	15	21	22	25	
3	10	15	21	23	25	
3	10	15	22	23	25	
3	10	21	22	23	25	
3	12	15	21	22	23	
3	12	15	21	22	25	
3	12	15	21	23	25	
3	12	15	22	23	25	
3	12	21	22	23	25	
3	15	21	22	23	25	
8	10	12	15	21	22	
8	10	12	15	21	23	
8	10	12	15	21	25	
8	10	12	15	22	23	
8	10	12	15	22	25	
8	10	12	15	23	25	
8	10	12	21	22	23	
8	10	12	21	22	25	
8	10	12	21	23	25	
8	10	12	22	23	25	
8	10	15	21	22	23	
8	10	15	21	22	25	
8	10	15	21	23	25	
8	10	15	22	23	25	
8	10	21	22	23	25	
8	12	15	21	22	23	
8	12	15	21	22	25	
8	12	15	21	23	25	
8	12	15	22	23	25	
8	12	21	22	23	25	
8	15	21	22	23	25	
10	12	15	21	22	23	
10	12	15	21	22	25	
10	12	15	21	23	25	
10	12	15	22	23	25	
10	12	21	22	23	25	
10	15	21	22	23	25	
12	15	21	22	23	25	
