3	4	5	8	12	13	22	21	20	19	18	17	15	1	
3	4	5	8	12	14	1	20	19	18	17	15	9	7	
3	4	5	8	12	16	1	20	19	18	17	15	9	7	
3	4	5	8	12	23	1	19	18	17	22	15	9	7	
3	4	5	8	12	25	22	21	20	19	18	17	15	1	
3	4	5	8	13	14	22	21	20	19	18	17	15	1	
3	4	5	8	13	16	22	21	20	19	18	17	15	1	
3	4	5	8	13	23	22	21	20	19	18	17	15	1	
3	4	5	8	13	25	22	21	6	2	9	10	11	24	
3	4	5	8	14	16	1	20	19	18	17	15	9	7	
3	4	5	8	14	23	1	19	18	17	22	15	9	7	
3	4	5	8	14	25	22	21	20	19	18	17	15	1	
3	4	5	8	16	23	1	19	18	17	15	22	9	7	
3	4	5	8	16	25	22	21	20	19	18	17	15	1	
3	4	5	8	23	25	22	21	20	19	18	17	15	1	
3	4	5	12	13	14	22	21	20	19	18	17	15	1	
3	4	5	12	13	16	22	21	20	19	18	17	15	1	
3	4	5	12	13	23	22	21	20	19	18	17	15	1	
3	4	5	12	13	25	22	21	6	2	9	10	11	24	
3	4	5	12	14	16	1	20	19	18	17	15	11	7	
3	4	5	12	14	23	1	19	18	17	22	15	9	7	
3	4	5	12	14	25	22	21	20	19	18	17	15	1	
3	4	5	12	16	23	1	19	18	17	15	22	9	7	
3	4	5	12	16	25	22	21	20	19	18	17	15	1	
3	4	5	12	23	25	22	21	20	19	18	17	15	1	
3	4	5	13	14	16	22	21	20	19	18	17	15	1	
3	4	5	13	14	23	22	21	20	19	18	17	15	1	
3	4	5	13	14	25	22	21	6	2	7	9	10	11	
3	4	5	13	16	23	22	21	20	19	18	17	15	1	
3	4	5	13	16	25	22	21	6	2	9	10	11	24	
3	4	5	13	23	25	2	22	6	21	9	10	11	24	
3	4	5	14	16	23	1	19	18	17	15	24	10	11	
3	4	5	14	16	25	22	21	20	19	18	17	15	1	
3	4	5	14	23	25	22	21	20	19	18	17	15	1	
