1	4	7	8	12	15	
1	4	7	8	12	17	
1	4	7	8	12	19	
1	4	7	8	12	21	
1	4	7	8	12	22	
1	4	7	8	15	17	
1	4	7	8	15	19	
1	4	7	8	15	21	
1	4	7	8	15	22	
1	4	7	8	17	19	
1	4	7	8	17	21	
1	4	7	8	17	22	
1	4	7	8	19	21	
1	4	7	8	19	22	
1	4	7	8	21	22	
1	4	7	12	15	17	
1	4	7	12	15	19	
1	4	7	12	15	21	
1	4	7	12	15	22	
1	4	7	12	17	19	
1	4	7	12	17	21	
1	4	7	12	17	22	
1	4	7	12	19	21	
1	4	7	12	19	22	
1	4	7	12	21	22	
1	4	7	15	17	19	
1	4	7	15	17	21	
1	4	7	15	17	22	
1	4	7	15	19	21	
1	4	7	15	19	22	
1	4	7	15	21	22	
1	4	7	17	19	21	
1	4	7	17	19	22	
1	4	7	17	21	22	
1	4	7	19	21	22	
1	4	8	12	15	17	
1	4	8	12	15	19	
1	4	8	12	15	21	
1	4	8	12	15	22	
1	4	8	12	17	19	
1	4	8	12	17	21	
1	4	8	12	17	22	
1	4	8	12	19	21	
1	4	8	12	19	22	
1	4	8	12	21	22	
1	4	8	15	17	19	
1	4	8	15	17	21	
1	4	8	15	17	22	
1	4	8	15	19	21	
1	4	8	15	19	22	
1	4	8	15	21	22	
1	4	8	17	19	21	
1	4	8	17	19	22	
1	4	8	17	21	22	
1	4	8	19	21	22	
1	4	12	15	17	19	
1	4	12	15	17	21	
1	4	12	15	17	22	
1	4	12	15	19	21	
1	4	12	15	19	22	
1	4	12	15	21	22	
1	4	12	17	19	21	
1	4	12	17	19	22	
1	4	12	17	21	22	
1	4	12	19	21	22	
1	4	15	17	19	21	
1	4	15	17	19	22	
1	4	15	17	21	22	
1	4	15	19	21	22	
1	4	17	19	21	22	
1	7	8	12	15	17	
1	7	8	12	15	19	
1	7	8	12	15	21	
1	7	8	12	15	22	
1	7	8	12	17	19	
1	7	8	12	17	21	
1	7	8	12	17	22	
1	7	8	12	19	21	
1	7	8	12	19	22	
1	7	8	12	21	22	
1	7	8	15	17	19	
1	7	8	15	17	21	
1	7	8	15	17	22	
1	7	8	15	19	21	
1	7	8	15	19	22	
1	7	8	15	21	22	
1	7	8	17	19	21	
1	7	8	17	19	22	
1	7	8	17	21	22	
1	7	8	19	21	22	
1	7	12	15	17	19	
1	7	12	15	17	21	
1	7	12	15	17	22	
1	7	12	15	19	21	
1	7	12	15	19	22	
1	7	12	15	21	22	
1	7	12	17	19	21	
1	7	12	17	19	22	
1	7	12	17	21	22	
1	7	12	19	21	22	
1	7	15	17	19	21	
1	7	15	17	19	22	
1	7	15	17	21	22	
1	7	15	19	21	22	
1	7	17	19	21	22	
1	8	12	15	17	19	
1	8	12	15	17	21	
1	8	12	15	17	22	
1	8	12	15	19	21	
1	8	12	15	19	22	
1	8	12	15	21	22	
1	8	12	17	19	21	
1	8	12	17	19	22	
1	8	12	17	21	22	
1	8	12	19	21	22	
1	8	15	17	19	21	
1	8	15	17	19	22	
1	8	15	17	21	22	
1	8	15	19	21	22	
1	8	17	19	21	22	
1	12	15	17	19	21	
1	12	15	17	19	22	
1	12	15	17	21	22	
1	12	15	19	21	22	
1	12	17	19	21	22	
1	15	17	19	21	22	
4	7	8	12	15	17	
4	7	8	12	15	19	
4	7	8	12	15	21	
4	7	8	12	15	22	
4	7	8	12	17	19	
4	7	8	12	17	21	
4	7	8	12	17	22	
4	7	8	12	19	21	
4	7	8	12	19	22	
4	7	8	12	21	22	
4	7	8	15	17	19	
4	7	8	15	17	21	
4	7	8	15	17	22	
4	7	8	15	19	21	
4	7	8	15	19	22	
4	7	8	15	21	22	
4	7	8	17	19	21	
4	7	8	17	19	22	
4	7	8	17	21	22	
4	7	8	19	21	22	
4	7	12	15	17	19	
4	7	12	15	17	21	
4	7	12	15	17	22	
4	7	12	15	19	21	
4	7	12	15	19	22	
4	7	12	15	21	22	
4	7	12	17	19	21	
4	7	12	17	19	22	
4	7	12	17	21	22	
4	7	12	19	21	22	
4	7	15	17	19	21	
4	7	15	17	19	22	
4	7	15	17	21	22	
4	7	15	19	21	22	
4	7	17	19	21	22	
4	8	12	15	17	19	
4	8	12	15	17	21	
4	8	12	15	17	22	
4	8	12	15	19	21	
4	8	12	15	19	22	
4	8	12	15	21	22	
4	8	12	17	19	21	
4	8	12	17	19	22	
4	8	12	17	21	22	
4	8	12	19	21	22	
4	8	15	17	19	21	
4	8	15	17	19	22	
4	8	15	17	21	22	
4	8	15	19	21	22	
4	8	17	19	21	22	
4	12	15	17	19	21	
4	12	15	17	19	22	
4	12	15	17	21	22	
4	12	15	19	21	22	
4	12	17	19	21	22	
4	15	17	19	21	22	
7	8	12	15	17	19	
7	8	12	15	17	21	
7	8	12	15	17	22	
7	8	12	15	19	21	
7	8	12	15	19	22	
7	8	12	15	21	22	
7	8	12	17	19	21	
7	8	12	17	19	22	
7	8	12	17	21	22	
7	8	12	19	21	22	
7	8	15	17	19	21	
7	8	15	17	19	22	
7	8	15	17	21	22	
7	8	15	19	21	22	
7	8	17	19	21	22	
7	12	15	17	19	21	
7	12	15	17	19	22	
7	12	15	17	21	22	
7	12	15	19	21	22	
7	12	17	19	21	22	
7	15	17	19	21	22	
8	12	15	17	19	21	
8	12	15	17	19	22	
8	12	15	17	21	22	
8	12	15	19	21	22	
8	12	17	19	21	22	
8	15	17	19	21	22	
12	15	17	19	21	22	
