2	3	5	6	9	10	11	13	14	
2	3	5	6	9	10	11	13	16	
2	3	5	6	9	10	11	13	18	
2	3	5	6	9	10	11	13	20	
2	3	5	6	9	10	11	13	23	
2	3	5	6	9	10	11	13	24	
2	3	5	6	9	10	11	13	25	
2	3	5	6	9	10	11	14	16	
2	3	5	6	9	10	11	14	18	
2	3	5	6	9	10	11	14	20	
2	3	5	6	9	10	11	14	23	
2	3	5	6	9	10	11	14	24	
2	3	5	6	9	10	11	14	25	
2	3	5	6	9	10	11	16	18	
2	3	5	6	9	10	11	16	20	
2	3	5	6	9	10	11	16	23	
2	3	5	6	9	10	11	16	24	
2	3	5	6	9	10	11	16	25	
2	3	5	6	9	10	11	18	20	
2	3	5	6	9	10	11	18	23	
2	3	5	6	9	10	11	18	24	
2	3	5	6	9	10	11	18	25	
2	3	5	6	9	10	11	20	23	
2	3	5	6	9	10	11	20	24	
2	3	5	6	9	10	11	20	25	
2	3	5	6	9	10	11	23	24	
2	3	5	6	9	10	11	23	25	
2	3	5	6	9	10	11	24	25	
2	3	5	6	9	10	13	14	16	
2	3	5	6	9	10	13	14	18	
2	3	5	6	9	10	13	14	20	
2	3	5	6	9	10	13	14	23	
2	3	5	6	9	10	13	14	24	
2	3	5	6	9	10	13	14	25	
2	3	5	6	9	10	13	16	18	
2	3	5	6	9	10	13	16	20	
2	3	5	6	9	10	13	16	23	
2	3	5	6	9	10	13	16	24	
2	3	5	6	9	10	13	16	25	
2	3	5	6	9	10	13	18	20	
2	3	5	6	9	10	13	18	23	
2	3	5	6	9	10	13	18	24	
2	3	5	6	9	10	13	18	25	
2	3	5	6	9	10	13	20	23	
2	3	5	6	9	10	13	20	24	
2	3	5	6	9	10	13	20	25	
2	3	5	6	9	10	13	23	24	
2	3	5	6	9	10	13	23	25	
2	3	5	6	9	10	13	24	25	
2	3	5	6	9	10	14	16	18	
2	3	5	6	9	10	14	16	20	
2	3	5	6	9	10	14	16	23	
2	3	5	6	9	10	14	16	24	
2	3	5	6	9	10	14	16	25	
2	3	5	6	9	10	14	18	20	
2	3	5	6	9	10	14	18	23	
2	3	5	6	9	10	14	18	24	
2	3	5	6	9	10	14	18	25	
2	3	5	6	9	10	14	20	23	
2	3	5	6	9	10	14	20	24	
2	3	5	6	9	10	14	20	25	
2	3	5	6	9	10	14	23	24	
2	3	5	6	9	10	14	23	25	
2	3	5	6	9	10	14	24	25	
2	3	5	6	9	10	16	18	20	
2	3	5	6	9	10	16	18	23	
2	3	5	6	9	10	16	18	24	
2	3	5	6	9	10	16	18	25	
2	3	5	6	9	10	16	20	23	
2	3	5	6	9	10	16	20	24	
2	3	5	6	9	10	16	20	25	
2	3	5	6	9	10	16	23	24	
2	3	5	6	9	10	16	23	25	
2	3	5	6	9	10	16	24	25	
2	3	5	6	9	10	18	20	23	
2	3	5	6	9	10	18	20	24	
2	3	5	6	9	10	18	20	25	
2	3	5	6	9	10	18	23	24	
2	3	5	6	9	10	18	23	25	
2	3	5	6	9	10	18	24	25	
2	3	5	6	9	10	20	23	24	
2	3	5	6	9	10	20	23	25	
2	3	5	6	9	10	20	24	25	
2	3	5	6	9	10	23	24	25	
2	3	5	6	9	11	13	14	16	
2	3	5	6	9	11	13	14	18	
2	3	5	6	9	11	13	14	20	
2	3	5	6	9	11	13	14	23	
2	3	5	6	9	11	13	14	24	
2	3	5	6	9	11	13	14	25	
2	3	5	6	9	11	13	16	18	
2	3	5	6	9	11	13	16	20	
2	3	5	6	9	11	13	16	23	
2	3	5	6	9	11	13	16	24	
2	3	5	6	9	11	13	16	25	
2	3	5	6	9	11	13	18	20	
2	3	5	6	9	11	13	18	23	
2	3	5	6	9	11	13	18	24	
2	3	5	6	9	11	13	18	25	
2	3	5	6	9	11	13	20	23	
2	3	5	6	9	11	13	20	24	
2	3	5	6	9	11	13	20	25	
2	3	5	6	9	11	13	23	24	
2	3	5	6	9	11	13	23	25	
2	3	5	6	9	11	13	24	25	
2	3	5	6	9	11	14	16	18	
2	3	5	6	9	11	14	16	20	
2	3	5	6	9	11	14	16	23	
2	3	5	6	9	11	14	16	24	
2	3	5	6	9	11	14	16	25	
2	3	5	6	9	11	14	18	20	
2	3	5	6	9	11	14	18	23	
2	3	5	6	9	11	14	18	24	
2	3	5	6	9	11	14	18	25	
2	3	5	6	9	11	14	20	23	
2	3	5	6	9	11	14	20	24	
2	3	5	6	9	11	14	20	25	
2	3	5	6	9	11	14	23	24	
2	3	5	6	9	11	14	23	25	
2	3	5	6	9	11	14	24	25	
2	3	5	6	9	11	16	18	20	
2	3	5	6	9	11	16	18	23	
2	3	5	6	9	11	16	18	24	
2	3	5	6	9	11	16	18	25	
2	3	5	6	9	11	16	20	23	
2	3	5	6	9	11	16	20	24	
2	3	5	6	9	11	16	20	25	
2	3	5	6	9	11	16	23	24	
2	3	5	6	9	11	16	23	25	
2	3	5	6	9	11	16	24	25	
2	3	5	6	9	11	18	20	23	
2	3	5	6	9	11	18	20	24	
2	3	5	6	9	11	18	20	25	
2	3	5	6	9	11	18	23	24	
2	3	5	6	9	11	18	23	25	
2	3	5	6	9	11	18	24	25	
