1	3	4	5	6	9	10	11	12	13	14	16	17	18	21	
1	3	4	5	6	7	9	10	11	12	13	14	16	18	21	
3	4	5	6	7	8	9	10	11	12	13	14	18	21	25	
2	3	4	5	6	7	8	9	10	11	13	14	16	17	18	
2	3	4	5	6	7	9	10	11	13	14	17	18	21	25	
3	4	5	6	7	8	9	10	11	13	14	16	17	18	25	
3	4	5	6	7	8	9	10	11	13	14	16	18	21	25	
2	3	4	5	6	7	8	9	10	11	12	13	14	16	18	
1	2	3	4	5	6	7	8	9	10	11	13	14	17	18	
3	4	5	6	7	8	9	10	11	12	13	14	16	17	18	
2	3	4	5	6	8	9	10	11	12	13	14	16	17	18	
2	3	4	5	6	8	9	10	11	12	13	14	16	18	21	
3	4	5	6	7	8	9	10	11	12	13	14	17	18	21	
1	3	4	5	6	8	9	10	11	13	14	17	18	21	25	
2	3	4	5	6	7	9	10	11	13	14	16	18	21	25	
3	4	5	6	7	8	9	10	11	12	13	14	16	18	25	
2	3	4	5	6	7	9	10	11	12	13	14	17	18	21	
3	4	5	6	8	9	10	11	12	13	14	16	17	18	21	
1	2	3	4	5	6	8	9	10	11	13	14	16	18	21	
1	3	4	5	6	7	9	10	11	12	13	14	16	17	21	
1	3	4	5	6	7	9	10	11	12	13	14	16	18	25	
1	2	3	4	5	6	8	9	10	11	13	14	16	18	25	
2	3	4	5	6	9	10	11	12	13	14	16	18	21	25	
2	3	4	5	6	7	8	9	10	11	13	14	17	18	25	
2	3	4	5	6	8	9	10	11	12	13	14	16	17	21	
1	3	4	5	6	7	8	9	10	11	13	14	17	18	21	
2	3	4	5	6	7	8	9	10	11	13	14	18	21	25	
3	4	5	6	7	9	10	11	12	13	14	16	17	18	21	
3	4	5	6	8	9	10	11	12	13	14	17	18	21	25	
1	2	3	4	5	6	8	9	10	11	13	14	17	18	25	
1	3	4	5	6	7	9	10	11	12	13	14	16	17	25	
1	3	4	5	6	7	8	9	10	11	12	13	14	16	18	
2	3	4	5	6	7	9	10	11	12	13	14	16	18	21	
1	3	4	5	6	7	8	9	10	11	13	14	17	21	25	
1	2	3	4	5	6	7	8	9	10	11	13	14	18	25	
2	3	4	5	6	9	10	11	12	13	14	17	18	21	25	
2	3	4	5	6	7	8	9	10	11	13	14	16	18	25	
3	4	5	6	7	8	9	10	11	13	14	17	18	21	25	
