2	9	11	13	14	15	17	20	24	
2	5	9	11	12	13	14	17	20	
2	5	9	11	13	14	15	17	25	
2	5	9	11	13	14	15	17	25	
5	9	11	13	14	15	16	17	20	
2	5	9	11	13	14	15	20	25	
2	5	6	9	11	13	15	17	20	
2	5	9	11	14	15	17	20	25	
2	5	9	11	13	15	17	20	24	
2	5	9	11	13	14	15	20	25	
2	5	9	11	13	14	15	16	20	
2	5	9	11	13	15	16	17	20	
1	2	5	9	11	14	15	17	20	
6	9	12	13	14	15	16	17	20	
1	2	6	9	14	15	16	17	20	
1	6	9	11	13	15	16	17	20	
1	5	6	9	13	15	16	17	20	
1	6	9	11	13	14	15	16	17	
1	2	6	9	13	14	15	16	17	
1	6	9	13	14	16	17	20	24	
1	5	6	9	13	14	16	17	20	
1	5	6	9	13	14	16	17	20	
1	5	6	9	13	14	15	16	20	
1	5	6	9	13	14	15	17	20	
1	9	11	13	14	15	16	17	20	
1	5	6	9	13	14	15	16	17	
1	6	9	13	15	16	17	20	25	
1	6	9	11	12	13	15	20	25	
1	5	6	9	11	15	17	20	25	
5	6	9	11	13	15	17	20	25	
1	6	9	11	12	13	17	20	25	
1	6	11	12	13	15	17	20	25	
1	6	9	13	15	17	20	24	25	
1	2	6	9	11	13	17	20	25	
1	6	9	13	15	16	17	20	25	
6	9	11	13	14	15	17	20	25	
1	2	6	9	11	13	15	20	25	
1	6	9	11	14	15	17	20	25	
1	9	11	13	14	15	17	20	25	
1	6	9	11	13	15	16	17	25	
1	6	9	11	12	13	15	17	25	
1	6	9	11	12	13	20	24	25	
1	6	9	11	12	13	15	20	25	
1	6	11	12	13	15	20	24	25	
1	2	6	9	12	15	20	24	25	
1	6	9	12	13	14	15	20	25	
1	6	9	12	13	14	15	20	25	
1	6	9	12	13	15	16	20	25	
1	6	9	12	13	14	15	20	25	
1	2	6	9	13	15	20	24	25	
1	6	9	11	12	13	15	24	25	
1	6	9	12	13	15	20	24	25	
1	2	6	9	12	13	15	20	25	
6	9	12	13	14	15	20	24	25	
1	6	12	13	15	17	20	24	25	
1	6	11	12	13	14	15	20	25	
1	6	9	12	14	15	17	20	25	
1	5	6	12	13	14	15	20	25	
6	9	12	13	14	15	20	24	25	
1	5	6	9	12	14	15	20	25	
1	2	9	12	13	14	15	20	25	
1	6	9	11	12	14	15	20	25	
1	6	9	12	13	14	15	17	25	
6	9	12	13	14	15	17	20	25	
1	6	9	12	13	14	16	20	25	
1	6	9	12	13	14	16	20	25	
1	9	12	13	14	15	17	20	25	
1	2	6	9	12	14	15	20	25	
1	2	6	9	12	13	15	20	25	
1	6	11	12	13	14	15	20	25	
2	5	9	11	13	14	15	16	25	
2	5	11	13	14	15	20	24	25	
2	5	11	12	13	14	15	24	25	
2	5	13	14	15	16	20	24	25	
2	11	13	14	15	16	20	24	25	
2	5	9	12	14	15	17	24	25	
2	5	6	9	12	13	14	24	25	
1	2	5	6	9	12	14	24	25	
2	5	6	12	14	15	17	24	25	
2	5	9	12	13	14	17	24	25	
2	5	6	9	14	17	20	24	25	
2	5	6	9	14	16	17	24	25	
2	5	6	12	14	15	17	24	25	
2	5	6	9	11	12	14	17	24	
2	5	9	11	12	14	17	24	25	
2	6	9	11	12	14	17	24	25	
1	5	9	13	14	16	17	24	25	
1	2	6	9	13	14	16	24	25	
1	2	5	6	9	13	16	24	25	
1	5	6	9	12	14	16	24	25	
1	2	5	6	9	14	16	24	25	
5	6	9	11	13	14	16	24	25	
1	5	6	13	14	16	20	24	25	
1	5	6	11	13	14	16	24	25	
1	5	6	9	13	14	20	24	25	
1	5	9	12	13	14	16	24	25	
1	5	6	13	14	16	17	24	25	
1	2	5	6	9	13	14	16	24	
2	5	6	9	13	14	16	24	25	
1	2	5	6	9	11	14	16	24	
1	6	9	11	14	15	16	24	25	
1	5	6	9	11	13	14	16	24	
1	6	9	11	14	16	20	24	25	
1	5	6	9	12	14	16	24	25	
1	2	5	6	9	11	16	24	25	
1	5	6	9	12	14	16	24	25	
1	5	6	9	11	12	16	24	25	
1	5	6	9	11	14	16	20	24	
1	5	6	9	14	15	16	24	25	
1	2	6	9	11	14	16	24	25	
1	5	6	9	11	13	14	16	25	
1	5	6	9	12	14	16	24	25	
1	2	5	9	11	12	16	20	25	
1	2	5	9	11	12	16	20	24	
1	2	5	9	11	12	13	15	16	
1	5	6	9	11	12	15	16	20	
1	5	9	11	12	14	15	16	20	
1	2	5	6	9	12	15	16	20	
1	5	9	11	12	15	16	17	20	
1	2	5	9	11	12	14	16	20	
1	2	5	9	11	12	13	15	16	
1	2	5	11	12	15	16	20	25	
2	5	9	11	12	13	15	16	20	
1	2	5	9	11	12	15	16	17	
1	2	5	9	11	12	15	20	25	
1	2	5	9	12	15	16	17	20	
1	2	9	11	12	14	15	16	20	
1	2	5	9	11	12	14	16	20	
1	2	5	9	11	14	15	16	20	
1	2	5	9	11	12	16	20	24	
1	2	5	9	11	12	16	20	25	
