1	2	10	15	17	22	
1	2	3	4	16	22	
4	6	7	10	17	22	
2	3	4	6	7	11	
2	3	4	12	17	22	
2	3	5	10	16	22	
3	4	10	12	15	17	
4	6	7	10	15	17	
1	4	6	12	17	19	
1	3	5	7	11	16	
1	2	4	5	7	10	
2	6	7	11	17	22	
1	4	7	15	16	17	
1	3	4	7	11	22	
1	5	7	10	16	17	
1	2	10	17	19	22	
1	4	6	16	19	22	
2	5	10	12	15	17	
1	2	6	10	11	22	
1	2	6	16	19	22	
1	3	7	11	12	17	
1	4	11	15	16	17	
1	6	10	12	17	19	
2	3	5	16	19	22	
1	10	12	16	19	22	
1	4	12	17	19	22	
2	3	4	10	11	17	
6	7	11	12	15	22	
6	10	11	12	16	19	
1	10	11	15	17	19	
2	7	11	12	16	19	
2	7	10	11	16	19	
2	4	6	7	16	19	
3	5	11	15	19	22	
2	3	11	16	19	22	
1	2	3	5	6	12	
2	3	4	6	19	22	
2	4	11	12	17	19	
1	2	10	12	19	22	
2	3	4	5	7	12	
4	6	15	16	19	22	
2	4	6	10	11	16	
1	10	11	16	17	19	
1	4	5	7	16	17	
1	3	4	7	11	17	
1	2	4	6	10	17	
2	3	6	7	11	19	
1	3	6	11	12	19	
1	2	5	11	17	22	
1	2	6	11	16	19	
2	4	6	10	11	19	
1	4	6	7	15	22	
1	5	6	10	15	17	
1	2	3	4	11	12	
1	2	7	12	15	19	
1	3	4	11	16	19	
1	5	15	16	17	22	
1	2	4	5	11	15	
1	3	10	11	15	17	
1	3	4	6	10	19	
1	2	5	15	19	22	
1	4	5	6	7	22	
2	3	5	6	10	19	
3	4	6	11	12	16	
2	3	11	15	17	22	
5	6	7	10	11	19	
3	5	6	10	12	22	
2	3	5	12	16	22	
1	6	7	10	17	19	
1	2	4	10	17	19	
5	6	10	15	16	22	
1	3	4	6	7	17	
1	2	10	11	17	22	
1	3	10	11	17	22	
3	6	7	11	12	22	
1	4	5	6	7	17	
2	4	6	10	15	19	
3	5	6	17	19	22	
1	2	5	6	12	22	
3	6	7	11	12	16	
2	4	15	16	17	22	
1	2	3	12	16	17	
1	2	6	7	10	19	
1	3	5	15	19	22	
1	4	5	11	12	19	
2	4	5	7	11	19	
3	5	10	12	19	22	
1	2	5	6	10	16	
1	4	10	11	15	17	
1	10	12	15	16	19	
1	2	3	5	7	11	
3	4	10	12	16	17	
1	3	6	12	15	16	
3	4	5	10	15	16	
2	3	12	16	17	22	
3	5	7	10	12	15	
1	2	7	11	15	17	
2	3	6	10	11	15	
2	5	12	17	19	22	
4	5	6	10	15	16	
