8	9	10	12	13	15	23	22	21	17	16	14	1	11	
8	9	10	12	13	18	23	22	21	17	16	14	1	11	
8	9	10	12	13	19	23	22	21	17	16	14	1	11	
8	9	10	12	13	20	23	22	21	17	16	14	1	11	
8	9	10	12	13	25	7	23	6	2	22	21	3	4	
8	9	10	12	15	18	1	23	6	5	11	4	24	14	
8	9	10	12	15	19	1	23	6	5	11	4	3	24	
8	9	10	12	15	20	1	22	6	5	11	4	24	14	
8	9	10	12	15	25	23	22	21	17	16	14	1	11	
8	9	10	12	18	19	1	17	6	5	11	4	23	24	
8	9	10	12	18	20	1	22	6	5	11	4	24	14	
8	9	10	12	18	25	23	22	21	17	16	14	1	11	
8	9	10	12	19	20	1	22	6	5	4	11	3	24	
8	9	10	12	19	25	23	22	21	17	16	14	1	11	
8	9	10	12	20	25	23	22	21	17	16	14	1	11	
8	9	10	13	15	18	23	22	21	17	16	14	1	11	
8	9	10	13	15	19	23	22	21	17	16	14	1	11	
8	9	10	13	15	20	23	22	21	17	16	14	1	11	
8	9	10	13	15	25	7	23	6	2	22	21	3	4	
8	9	10	13	18	19	23	22	21	17	16	14	1	11	
8	9	10	13	18	20	23	22	21	17	16	14	1	11	
8	9	10	13	18	25	7	23	6	2	22	21	3	16	
8	9	10	13	19	20	23	22	21	17	16	14	1	11	
8	9	10	13	19	25	7	23	6	2	22	21	3	16	
8	9	10	13	20	25	7	23	6	2	22	21	3	16	
8	9	10	15	18	19	1	17	6	5	11	23	24	14	
8	9	10	15	18	20	1	22	6	5	11	4	24	14	
8	9	10	15	18	25	23	22	21	17	16	14	1	11	
8	9	10	15	19	20	1	22	6	5	4	11	3	24	
8	9	10	15	19	25	23	22	21	17	16	14	1	11	
8	9	10	15	20	25	23	22	21	17	16	14	1	11	
8	9	10	18	19	20	1	17	6	5	4	11	22	24	
8	9	10	18	19	25	23	22	21	17	16	14	1	11	
8	9	10	18	20	25	23	22	21	17	16	14	1	11	
8	9	10	19	20	25	23	22	21	17	16	14	1	11	
8	9	12	13	15	18	23	22	21	17	16	14	1	11	
8	9	12	13	15	19	23	22	21	17	16	14	1	11	
8	9	12	13	15	20	23	22	21	17	16	14	1	11	
8	9	12	13	15	25	7	23	6	2	22	21	3	4	
8	9	12	13	18	19	23	22	21	17	16	14	1	11	
