2	3	4	7	16	17	
2	3	5	7	15	16	
2	3	16	17	19	22	
2	4	5	15	16	19	
3	6	7	12	16	22	
1	5	15	16	19	22	
2	3	5	7	12	17	
3	5	7	12	15	19	
1	2	4	10	15	16	
1	3	7	11	12	17	
2	3	5	12	16	19	
4	6	11	16	17	19	
2	4	6	7	19	22	
1	10	11	15	17	22	
1	4	5	6	16	19	
2	3	6	7	16	19	
1	2	3	4	16	19	
1	2	3	11	12	22	
1	2	3	4	5	22	
1	5	10	11	16	17	
1	4	6	12	16	19	
1	2	4	6	7	11	
1	2	3	4	12	16	
5	6	12	15	16	22	
1	4	5	6	12	19	
1	5	6	10	16	22	
5	6	10	11	15	17	
1	2	4	6	7	15	
1	2	3	7	11	15	
2	4	5	11	15	17	
2	4	10	11	12	15	
1	3	10	11	15	22	
1	2	7	11	15	19	
1	2	5	7	16	22	
1	6	10	12	16	17	
1	2	4	11	16	19	
1	2	5	6	15	19	
5	10	12	16	19	22	
3	10	12	15	16	19	
1	2	5	6	15	16	
2	4	5	6	7	11	
1	2	3	6	7	12	
1	2	3	4	5	12	
1	3	4	11	16	22	
1	3	6	12	15	16	
1	2	6	16	17	19	
2	5	11	15	17	22	
2	6	10	12	16	22	
1	2	5	7	12	16	
1	2	5	7	10	16	
4	7	10	12	16	22	
1	2	3	4	10	16	
3	5	10	11	16	22	
2	3	5	11	17	22	
5	7	10	16	17	22	
2	3	7	10	11	15	
2	5	7	17	19	22	
3	4	7	16	17	19	
2	3	5	10	15	16	
4	5	12	17	19	22	
1	2	6	10	11	12	
1	5	7	11	12	17	
1	3	5	7	10	15	
2	3	4	6	10	15	
1	3	10	12	15	22	
2	3	5	6	16	17	
1	3	6	12	17	19	
3	10	11	15	16	22	
1	4	10	11	16	19	
1	3	4	7	10	16	
1	3	4	7	10	17	
3	5	11	12	17	19	
3	5	6	7	10	12	
1	2	3	4	5	10	
1	5	11	15	19	22	
1	2	4	6	10	11	
2	3	4	5	6	11	
5	6	7	11	12	17	
4	5	6	7	12	17	
1	3	15	16	19	22	
1	3	4	7	11	22	
1	2	3	4	6	19	
2	4	5	10	12	22	
1	2	5	7	10	12	
1	3	4	7	11	22	
2	3	4	5	11	19	
3	4	5	6	16	19	
3	4	7	10	17	22	
1	2	3	6	10	11	
1	3	4	5	6	22	
1	3	4	6	16	22	
2	3	4	7	11	19	
2	3	6	7	16	17	
1	2	5	6	16	22	
4	5	7	11	15	17	
1	2	6	11	15	17	
3	5	10	11	12	19	
3	6	7	11	15	16	
1	4	5	7	11	12	
1	2	3	7	12	22	
