2	3	4	5	6	8	9	10	15	17	18	19	20	23	24	
2	3	4	5	6	9	10	11	14	15	16	19	20	21	24	
2	3	4	5	8	9	10	12	15	17	18	19	20	21	22	
3	4	5	6	7	8	9	10	11	12	13	15	16	17	19	
2	5	6	7	8	9	10	12	14	15	16	17	19	22	25	
4	5	6	8	10	11	12	14	15	16	17	18	19	20	25	
1	2	3	5	6	7	10	12	13	14	15	18	19	21	25	
4	5	6	7	8	9	10	11	14	15	16	18	19	22	24	
2	3	5	6	7	9	10	14	15	19	20	21	22	24	25	
4	5	6	7	9	10	12	15	17	18	19	20	23	24	25	
1	2	4	5	6	7	9	10	14	15	16	17	18	19	21	
1	4	5	6	7	9	10	11	13	14	15	18	19	21	25	
2	4	5	7	8	9	10	12	13	14	15	17	18	19	22	
2	5	6	7	9	10	12	13	14	15	17	18	19	23	25	
2	3	5	6	8	10	11	12	13	14	15	17	18	19	22	
2	3	4	5	6	7	10	14	15	16	17	18	19	20	25	
1	2	3	5	6	7	8	10	14	15	17	18	19	20	24	
4	5	6	7	8	9	10	11	13	14	15	19	21	22	24	
2	3	5	7	9	10	11	13	15	16	17	18	19	21	25	
1	2	3	5	6	8	10	11	15	18	19	21	23	24	25	
3	4	5	6	7	8	10	11	13	14	15	17	19	21	22	
3	4	5	6	7	9	10	11	12	15	16	19	20	21	24	
1	2	5	6	7	9	10	12	15	18	19	21	22	24	25	
1	5	6	8	10	11	12	14	15	18	19	20	21	24	25	
1	2	3	6	8	9	11	12	13	16	18	20	21	22	23	
4	5	6	7	8	9	10	11	12	15	18	19	20	22	24	
1	2	3	5	6	7	9	10	11	15	17	18	19	23	24	
3	5	7	8	9	10	12	13	14	15	19	21	22	24	25	
1	4	5	6	7	8	9	10	11	12	14	15	19	22	25	
2	3	5	6	9	10	12	14	15	16	17	18	19	20	21	
3	5	6	7	10	14	15	16	17	18	19	21	22	24	25	
1	2	5	7	9	10	11	12	14	15	17	18	19	22	24	
1	4	5	6	7	9	10	11	12	14	15	16	18	19	25	
1	3	5	7	8	9	10	11	14	15	17	19	21	22	24	
2	4	5	7	9	10	11	12	15	17	19	20	22	24	25	
5	7	8	9	10	11	12	15	16	17	19	20	21	24	25	
2	3	4	5	7	8	9	10	15	17	18	19	20	23	25	
2	4	5	6	10	11	12	13	14	15	18	19	21	23	24	
1	2	3	4	5	6	7	9	10	14	15	17	19	22	25	
1	2	4	5	6	8	9	10	12	14	15	16	19	21	25	
4	5	6	7	9	10	11	12	15	17	19	22	23	24	25	
1	2	3	5	9	10	11	12	15	18	19	21	22	24	25	
1	3	5	7	8	10	12	14	15	17	18	19	23	24	25	
2	4	5	7	8	10	11	12	13	15	16	18	19	24	25	
1	5	7	9	10	11	12	14	15	17	19	21	22	24	25	
1	3	5	6	7	8	10	11	15	16	17	18	19	21	24	
2	4	5	6	7	10	12	15	17	19	21	22	23	24	25	
1	4	5	6	7	9	10	11	12	14	15	16	17	19	21	
4	5	6	7	9	10	14	15	16	17	18	19	21	23	24	
1	3	5	6	8	9	10	11	13	15	18	19	21	24	25	
4	5	6	9	10	11	12	14	15	16	17	18	19	20	24	
2	3	5	6	8	9	10	14	15	16	17	18	19	22	25	
1	2	3	5	7	8	9	10	11	14	15	17	19	22	24	
2	3	4	5	6	7	8	10	12	15	19	21	22	23	24	
4	5	8	10	11	12	15	16	17	18	19	21	23	24	25	
3	4	5	6	9	10	11	14	15	16	19	21	23	24	25	
1	2	3	4	5	6	8	10	12	15	18	19	21	22	24	
1	2	3	4	5	6	7	10	11	13	14	15	17	19	25	
1	3	5	6	8	10	11	12	13	14	15	17	19	21	25	
2	4	5	6	7	8	10	11	12	14	15	19	21	22	23	
2	3	4	5	6	7	10	11	15	17	19	20	21	22	24	
1	4	5	6	9	10	11	14	15	16	17	18	19	21	24	
1	2	4	5	7	8	10	11	12	14	15	17	18	19	23	
4	5	7	8	10	11	15	17	18	19	20	21	23	24	25	
2	3	5	7	8	9	10	14	15	16	19	20	21	24	25	
3	4	5	6	10	11	14	15	18	19	21	22	23	24	25	
4	5	6	8	10	11	12	13	15	16	17	18	19	21	24	
2	4	5	6	7	8	10	11	12	15	19	20	23	24	25	
2	3	5	8	9	10	11	12	13	15	17	19	21	22	24	
3	5	7	8	9	10	11	12	14	15	16	18	19	20	25	
2	4	5	7	8	9	10	15	16	17	19	20	21	24	25	
2	3	5	7	8	9	10	12	15	18	19	21	22	23	25	
1	2	4	5	9	10	12	14	15	17	18	19	21	22	24	
2	5	7	8	9	10	12	15	17	19	20	21	22	24	25	
1	2	3	4	5	6	7	9	10	12	13	14	15	17	19	
2	3	5	6	9	10	11	12	13	14	15	16	17	19	25	
2	4	5	7	8	10	11	12	15	16	17	19	20	24	25	
1	3	4	5	6	8	9	10	12	14	15	17	19	22	25	
1	2	4	6	8	9	11	13	16	17	20	22	23	24	25	
1	3	4	5	7	8	9	10	14	15	17	18	19	23	24	
2	3	5	6	9	10	12	14	15	16	18	19	20	24	25	
2	4	5	9	10	11	12	15	16	18	19	20	21	24	25	
1	2	3	4	5	6	10	11	12	15	16	18	19	21	24	
3	4	5	6	7	10	11	12	14	15	19	20	23	24	25	
3	5	6	7	9	10	12	13	14	15	17	19	20	24	25	
2	4	5	6	7	8	10	12	14	15	17	18	19	20	23	
2	3	5	8	10	12	14	15	17	19	20	21	23	24	25	
3	4	5	6	7	8	9	10	15	16	17	19	21	23	24	
2	5	6	7	8	9	10	11	15	17	18	19	20	21	23	
3	5	6	8	9	10	11	12	14	15	16	19	21	22	25	
1	5	8	9	10	12	13	14	15	17	18	19	21	24	25	
2	3	5	8	9	10	11	12	13	15	17	19	21	22	24	
4	5	6	7	8	10	11	13	15	17	19	20	21	24	25	
3	5	6	7	8	9	10	12	14	15	17	19	20	23	24	
2	4	5	7	8	9	10	11	14	15	16	17	19	21	23	
1	2	3	5	7	9	10	12	14	15	17	18	19	21	23	
2	4	5	6	7	8	9	10	11	13	14	15	19	22	25	
1	3	4	5	6	7	8	10	12	13	14	15	17	18	19	
2	3	4	5	7	9	10	14	15	18	19	21	22	23	24	
1	2	3	4	5	10	11	12	13	15	17	18	19	21	24	
1	2	4	5	8	9	10	11	14	15	16	18	19	21	25	
2	4	5	6	7	8	10	11	12	13	14	15	17	19	20	
2	3	5	7	10	11	12	15	16	17	19	21	23	24	25	
4	5	7	8	10	11	12	13	14	15	17	18	19	20	21	
2	3	4	5	8	10	11	15	17	18	19	21	22	23	25	
3	4	5	7	8	9	10	11	12	13	15	18	19	21	23	
2	4	5	6	7	8	10	12	15	16	17	19	21	22	24	
2	4	5	10	11	12	13	14	15	16	18	19	21	24	25	
3	5	6	7	9	10	11	12	14	15	16	17	19	20	24	
