2	3	4	6	7	9	12	14	24	
2	3	4	6	9	14	18	21	24	
2	3	4	9	12	14	18	21	25	
2	3	4	6	7	11	12	18	24	
2	3	4	6	8	9	12	14	24	
2	3	4	8	9	12	14	17	24	
2	3	8	9	12	14	17	18	25	
2	3	7	8	11	14	17	21	24	
2	4	7	8	14	17	18	24	25	
2	3	4	6	9	14	18	21	25	
2	4	7	8	11	14	18	21	24	
4	7	8	9	14	17	18	24	25	
3	6	11	12	14	17	18	24	25	
2	3	6	7	8	9	11	24	25	
2	3	4	6	7	9	14	18	25	
2	6	7	8	11	14	18	24	25	
2	3	4	6	7	17	18	21	24	
6	7	9	11	12	14	18	24	25	
2	3	6	7	9	11	18	21	25	
2	3	4	6	8	11	12	18	24	
2	3	4	6	7	9	12	18	24	
2	4	6	7	11	12	14	18	24	
2	3	4	6	8	9	11	12	24	
2	3	4	6	9	11	14	17	24	
2	3	4	6	8	11	12	14	25	
2	6	8	9	12	18	21	24	25	
2	3	6	8	14	17	21	24	25	
2	3	8	9	12	14	18	24	25	
2	4	6	8	11	12	14	17	25	
2	3	4	7	8	9	11	12	24	
2	3	4	7	11	14	17	24	25	
3	4	6	7	8	12	14	17	24	
2	4	7	8	12	14	17	18	25	
2	3	4	7	9	11	14	17	25	
2	3	7	8	9	14	17	21	25	
2	3	4	8	9	11	17	21	24	
2	3	4	6	7	8	14	17	21	
2	3	6	7	9	11	12	14	18	
2	8	11	12	14	17	18	21	24	
2	3	6	7	9	11	12	14	24	
2	3	4	6	11	14	17	18	25	
2	3	4	6	9	11	14	21	24	
2	3	4	6	8	11	12	14	24	
2	3	4	9	14	18	21	24	25	
2	3	4	6	7	8	11	12	21	
2	4	6	7	8	9	17	18	25	
2	4	6	8	11	17	21	24	25	
2	4	6	9	11	14	21	24	25	
2	3	6	7	9	14	17	18	24	
4	6	7	9	11	14	17	24	25	
2	3	6	7	8	9	11	18	21	
2	3	4	6	7	9	12	14	18	
2	3	6	7	8	9	18	24	25	
2	4	6	8	11	12	18	21	25	
2	3	4	6	8	9	14	18	21	
2	3	4	6	7	8	9	24	25	
2	3	4	8	14	17	21	24	25	
2	3	6	7	9	11	12	18	21	
2	3	4	7	9	12	14	17	21	
2	3	4	7	8	14	21	24	25	
2	6	7	8	11	12	17	18	25	
4	6	7	9	12	14	18	21	25	
2	3	4	9	11	12	18	21	25	
2	3	6	8	9	11	17	18	21	
3	4	6	7	8	12	17	24	25	
2	3	4	6	9	14	17	24	25	
2	4	6	7	9	12	14	24	25	
2	3	4	6	8	9	14	17	18	
2	6	7	8	17	18	21	24	25	
2	3	4	11	12	14	18	21	24	
2	3	4	6	7	8	11	12	24	
2	3	9	11	12	17	21	24	25	
2	4	6	7	8	11	14	17	25	
2	3	4	6	7	9	18	21	24	
2	3	4	6	8	9	11	17	25	
2	3	4	8	9	11	14	18	25	
3	4	6	7	8	11	12	21	24	
2	3	4	7	9	11	18	24	25	
2	3	4	6	7	8	9	21	24	
3	4	6	8	11	14	17	18	24	
2	3	4	8	11	12	17	18	24	
2	3	6	7	9	11	14	21	24	
2	3	6	8	9	12	21	24	25	
2	3	4	7	8	12	14	18	24	
4	6	7	8	12	14	18	21	24	
2	6	7	9	11	14	17	21	24	
2	3	4	7	17	18	21	24	25	
2	3	4	6	9	12	14	18	25	
2	3	4	8	11	12	14	17	18	
2	3	9	14	17	18	21	24	25	
2	3	4	6	8	11	12	17	21	
2	3	4	8	9	12	18	21	25	
2	4	6	8	11	12	14	17	25	
2	3	6	8	9	11	17	21	24	
2	3	4	7	8	9	12	14	21	
2	3	4	6	7	9	17	18	21	
2	3	4	8	9	11	12	17	18	
2	3	4	6	8	9	17	24	25	
2	4	6	7	9	11	12	14	17	
2	3	4	6	7	9	18	21	25	
